X,Y,Z,RES
0.7061,-1.1768,10.1205,10.2131266368336
-1.1768,-0.863,9.9636,10.069903286526639
2.432,2.0398,9.0221,9.564188227445129
0.9414,-1.4906,9.5713,9.732312469809013
-1.2553,-0.7845,9.9636,10.072960999626673
1.8044,2.0398,9.0221,9.42416743325372
1.3337,-0.7845,10.042,10.160509826775426
-1.2553,-1.0983,10.4343,10.566771383445372
0.9414,2.1967,8.9437,9.257510169586636
1.9613,-0.2354,8.8652,9.08261426517718
-0.9414,-1.4122,10.042,10.184414897283006
1.1768,2.0398,9.5713,9.856745201637304
2.5105,0.7061,9.4144,9.768936217418968
-1.1768,-1.2553,9.8851,10.033735014440035
0.4707,1.8044,8.316,8.522515699604197
2.3536,0.863,9.1006,9.439550959659046
-0.5492,-1.8044,10.042,10.217594824615038
0.7845,1.5691,8.8652,9.037106068869614
2.5105,1.4122,9.1006,9.545566481356673
-0.3923,-1.6475,9.8066,9.951761607876266
0.0,1.726,9.1006,9.262828745043278
2.5105,1.726,8.7868,9.299975295128476
0.0,-1.8044,9.8066,9.97122173657772
-0.3923,0.0,9.4928,9.500902648169806
2.6674,1.8044,8.8652,9.4320015458014
1.1768,-1.1768,9.7282,9.869528444662388
-0.9414,-0.5492,9.8066,9.866978167605318
2.6674,2.1967,9.0221,9.661200860141559
1.4122,-0.9414,9.6497,9.79781878225965
-1.2553,-0.7061,9.7282,9.83423766948918
1.6475,1.9613,8.4729,8.85160936496861
1.9613,0.0,9.2575,9.462980711171296
-1.726,-0.9414,10.5912,10.772131980253493
1.1768,2.1967,8.9437,9.284401909654708
1.6475,-0.6276,9.1006,9.26979279002503
-1.0983,-1.9613,10.1989,10.443683344012303
0.4707,1.726,8.8652,9.043915387153952
2.1182,0.863,8.6299,8.927861684076428
-0.1569,-1.5691,9.4928,9.622886482755577
0.1569,1.8829,9.4928,9.679007276575424
2.5105,0.1569,9.2575,9.593150374616256
-0.3923,-1.6475,9.8066,9.951761607876266
0.6276,1.9613,8.4729,8.71955353558885
2.589,1.2553,8.7868,9.245893863223825
-0.9414,-1.3337,10.5127,10.638695922903333
-0.1569,1.5691,10.042,10.165060571388642
2.5105,1.8044,9.1006,9.611419768691825
0.1569,-1.726,9.2575,9.418333178434494
-0.3923,0.1569,9.7282,9.737370904920896
2.6674,1.6475,9.6497,10.146230290112678
0.7061,-1.4122,9.8851,10.010398996044064
-0.9414,-0.4707,9.8066,9.862920257712723
2.5105,1.8044,8.7868,9.314844274060624
1.2553,-1.0983,9.4928,9.638220417691226
-0.863,-0.6276,9.8851,9.942527483995203
1.8044,2.1967,9.1006,9.534268226245787
1.2553,-0.7845,9.5713,9.685091740918102
-0.7061,-1.1768,10.042,10.135344071613947
1.1768,2.0398,9.0221,9.324372938165869
1.4906,-0.6276,9.179,9.320397583794373
-1.5691,-1.2553,11.2188,11.397338563892887
0.3923,2.0398,8.7868,9.028983196905395
2.1182,0.1569,9.4144,9.651026692015726
-0.3138,-1.4906,10.4343,10.544902810837092
1.0199,1.5691,8.8652,9.060576243264002
2.589,1.0983,8.7868,9.22588955765242
0.3138,-1.5691,9.8066,9.936294521097892
0.0,0.9414,8.9437,8.993108675535952
2.589,1.726,8.7083,9.2475124163204
-0.2354,-1.726,9.4928,9.65130773522428
-0.3138,0.2354,9.4144,9.422569233494654
3.2166,1.6475,9.1006,9.791919738743777
0.7061,-1.2553,9.3359,9.446342366757623
-1.0199,-0.3138,9.8851,9.942528273029954
2.5105,2.1182,8.7868,9.380684182403755
0.9414,-1.6475,10.042,10.219699320919378
-0.863,0.1569,9.6497,9.689483820101048
1.8829,2.1967,9.1006,9.549435777049867
1.3337,-0.9414,8.4729,8.62873247122658
-1.4122,-0.863,10.3558,10.487214667393816
2.0398,2.0398,8.9437,9.397411227034816
1.8829,-0.5492,10.2774,10.462881238454349
-1.3337,-1.3337,10.3558,10.52616288207626
1.1768,2.0398,8.1591,8.49214667148419
2.3536,0.1569,9.1006,9.401328147129
-1.4122,-1.1768,9.9636,10.131756611762839
0.7061,1.726,8.8652,9.05921764006142
1.726,0.3138,9.7282,9.885111111161068
-0.4707,-1.0983,10.042,10.112842596421642
0.2354,1.2553,9.0221,9.112051342041484
2.1967,1.2553,9.1006,9.445749802953708
0.0785,-1.726,9.8851,10.034960899774347
0.3923,1.2553,9.8851,9.972205342350305
2.5105,1.8829,9.0221,9.552288263552352
0.0,-1.8044,9.8851,10.048435767322195
-0.3138,0.3923,9.4144,9.427793861238165
2.5105,1.9613,9.0221,9.568050812469592
0.7845,-1.4906,10.9834,11.111813720990826
-0.9414,-0.2354,9.4928,9.542269067679868
2.5105,1.6475,8.7868,9.285726721156507
1.1768,-1.0199,9.6497,9.774546758801657
-0.9414,-0.0785,9.4928,9.539688047834689
1.8044,2.3536,8.8652,9.348104800439499
1.0983,-1.2553,9.8851,10.024831319777904
-1.4122,0.0,9.9636,10.063182091167784
1.2553,2.2751,8.9437,9.313518550472748
1.6475,-0.3923,9.2575,9.411134989468593
-1.4122,-1.4122,10.3558,10.54662084840448
1.3337,2.2751,9.5713,9.927971564725597
2.2751,0.0785,9.2575,9.533286343648763
-1.4122,-1.0199,10.5127,10.656048336039023
0.7845,2.2751,8.7868,9.11039925030731
2.589,1.0199,9.1006,9.51651392948069
-0.5492,-1.6475,10.3558,10.500403350824197
0.0785,1.4122,9.179,9.287330730086014
2.0398,0.7845,8.7868,9.054505979345311
0.0,-1.4122,10.042,10.140812237685894
-0.3138,0.6276,9.3359,9.362231625526043
2.7459,1.4122,9.0221,9.535856755425808
0.9414,-1.5691,9.7282,9.898797099142906
-0.1569,0.863,10.042,10.080235642582965
2.3536,2.1182,8.7868,9.33991747501015
1.3337,-1.1768,9.7282,9.889463543084629
-0.863,-0.7061,9.6497,9.713910453571208
1.6475,2.1967,8.7868,9.205846043683328
1.2553,-1.8044,9.7282,9.973440363786208
-1.4122,-0.7061,9.9636,10.087924018845502
1.0983,2.1967,9.179,9.501883749025769
1.726,-0.6276,10.4343,10.594695571369666
-1.4906,-1.3337,10.5912,10.778411825960262
1.0199,2.1182,9.1006,9.399355701855313
2.3536,0.4707,9.2575,9.563592301013255
-0.4707,-1.6475,10.042,10.187128090880178
0.7845,2.1967,8.7868,9.09113773847916
2.5105,1.1768,9.1006,9.513589693170502
-0.7845,-1.0983,10.2774,10.365647780047324
0.2354,1.1768,8.7868,8.8683778471601
2.432,1.726,8.7868,9.27909231767849
0.0,-1.5691,9.8066,9.93133819633588
0.3138,1.3337,8.9437,9.04803823046742
2.6674,1.5691,9.1006,9.612388773348695
-0.2354,-1.4906,9.4928,9.612000486891374
-0.2354,0.7061,9.4144,9.443776666673138
2.8243,1.5691,8.7868,9.361976262520642
0.3923,-1.8044,9.8066,9.978935925738776
-0.7845,-0.3138,9.4928,9.53032856359108
2.5105,1.9613,8.7868,9.34650534584986
1.1768,-1.0199,9.8851,10.007010355745615
-0.7845,0.0,9.5713,9.603396479371245
1.9613,2.3536,8.7083,9.231501478091198
1.6475,-0.6276,9.4144,9.57805123028688
-1.4906,-0.7845,10.9834,11.111813720990826
1.4122,2.2751,9.0221,9.41109330843128
1.6475,-0.6276,9.6497,9.809426491900533
-1.3337,-1.4122,10.4343,10.613561184635438
1.4906,2.2751,9.3359,9.724042224301579
2.0398,0.0,9.4144,9.632845446699537
-1.726,-1.0199,10.1205,10.317160086961914
0.7061,2.0398,9.7282,9.964799872049614
2.5105,0.863,9.179,9.555177667108028
-0.3138,-1.5691,10.6696,10.788925313023537
0.2354,2.1182,9.1006,9.34682324429001
2.5105,1.8044,9.179,9.685685861620746
0.0,-1.6475,9.6497,9.789329207867105
-0.3138,0.6276,9.4144,9.440512674637963
2.5105,1.4122,8.7868,9.246879112976442
0.5492,-1.4906,9.8851,10.011928436120586
0.0,0.7845,8.7868,8.821751214469835
2.432,2.0398,9.4928,10.009428549123072
0.3923,-1.2553,9.7282,9.816697643301437
0.0,-0.2354,9.179,9.182017978636287
2.1182,2.1967,9.0221,9.524208656891133
0.9414,-1.2553,10.4343,10.55161734237932
-1.3337,-0.7061,10.042,10.154757353083331
2.0398,2.3536,9.4144,9.91620614751428
1.6475,-0.7845,9.3359,9.51255619221248
-1.5691,-1.0199,10.4343,10.600796541298205
1.6475,2.1967,8.7083,9.130949349875948
2.0398,0.0,9.3359,9.556140060191668
-1.4906,-1.3337,10.1989,10.393180709484465
0.863,2.1182,8.7868,9.079614225285125
2.1182,0.0,9.2575,9.496740361302924
-0.7845,-1.4122,10.042,10.171111693910357
0.9414,2.1182,8.7083,9.011520076546464
2.3536,0.7845,9.0221,9.356984643569744
0.0,-1.6475,9.8066,9.94402633795788
0.3923,1.2553,9.179,9.272740607824636
2.7459,1.726,9.2575,9.809197166944907
0.0785,-1.9613,10.042,10.23203909003479
-0.1569,0.7845,9.1006,9.135698014930222
2.9812,1.3337,8.9437,9.521348582002446
0.3138,-1.726,9.8066,9.962276346297568
-0.5492,0.0,9.4144,9.430405505597308
2.6674,1.4122,8.9437,9.439232028613345
0.863,-1.1768,9.8851,9.992238450417403
-0.9414,0.0785,10.2774,10.320724149496488
2.2751,2.0398,9.179,9.674239249160628
0.7845,-1.1768,9.4144,9.520043374375982
-1.2553,-0.5492,10.042,10.13504626185791
1.8829,1.8829,8.6299,9.031378567527772
1.5691,-0.863,10.5912,10.741525089576433
-1.4122,-1.0983,10.5127,10.663837630984448
1.6475,2.6674,8.7868,9.329369391872099
2.1182,0.0,9.1006,9.343858496360056
-1.5691,-1.1768,10.042,10.231749461846688
1.0983,2.0398,8.5514,8.859655122520287
1.9613,0.0,9.1006,9.309544459854092
-0.9414,-1.4906,10.1205,10.272908184637883
0.3138,1.6475,9.0221,9.176655986796062
2.3536,0.5492,9.8066,10.100022631657811
0.0,-1.4906,9.2575,9.376736884972297
0.4707,1.4906,9.1006,9.23387065157402
2.7459,1.4906,8.1591,8.736862593631653
0.4707,-1.6475,9.6497,9.800639001106
0.4707,0.863,9.7282,9.777740164782452
2.5105,1.8829,8.6299,9.182760841380983
1.0199,-1.0199,9.7282,9.83454458833758
-0.4707,0.2354,8.9437,8.959170795335917
2.0398,2.1967,9.0221,9.50707964308704
0.0,-1.726,10.042,10.189251199180438
-0.5492,0.1569,9.4144,9.431710640705642
2.1967,0.1569,9.2575,9.515850710787765
-1.5691,-0.863,10.1205,10.277712005110866
0.863,1.8044,9.0221,9.241153432878388
1.9613,0.1569,9.4144,9.617808620470674
-0.7061,-1.4906,10.1205,10.25402290908305
1.4122,1.9613,9.2575,9.567774703660199
2.432,0.863,8.8652,9.233155692394664
0.0,-1.6475,9.9636,10.098890097926603
0.3138,1.6475,8.7083,8.868326537740927
2.5105,0.4707,9.1006,9.452253122933177
0.2354,-1.4122,10.042,10.143544055210684
0.0,0.5492,9.4928,9.508673539458593
2.5105,2.0398,9.2575,9.806360208558525
0.3138,-1.4906,9.5713,9.691756419246204
-0.7061,0.0785,10.042,10.067100052150073
2.5105,1.8044,8.7083,9.240831050289795
1.1768,-1.1768,9.4144,9.5603683945756
-1.0199,-0.7061,10.042,10.11832679942687
2.5105,1.3337,9.0221,9.459368602079104
0.3138,-1.4906,10.1205,10.234494567393154
0.0,1.4122,9.3359,9.442104513825296
2.5105,1.726,8.7868,9.299975295128476
0.7845,-1.4906,9.7282,9.872953147361734
-0.5492,0.3138,9.5713,9.592177790783488
2.6674,2.0398,8.7868,9.406575415101926
1.4906,-0.7845,9.7282,9.872953147361734
-0.6276,-0.5492,9.6497,9.685670471887839
1.4906,2.589,9.1006,9.57839912093874
2.2751,-0.2354,9.6497,9.91706626276138
-1.726,-1.2553,10.042,10.266285505965632
1.0983,1.8044,8.9437,9.18977104937876
2.432,0.5492,9.2575,9.587364126286223
-1.2553,-1.3337,10.4343,10.593826044918805
1.8829,2.1967,8.8652,9.325372611322296
0.7845,-1.0199,10.042,10.124099972837092
-1.5691,-0.9414,10.042,10.207353857391249
1.3337,2.1182,8.9437,9.287372966560566
1.6475,-0.9414,9.6497,9.834490342666466
-1.4906,-1.5691,10.6696,10.886887862470157
1.2553,2.5105,8.9437,9.37380168501553
2.1967,0.6276,9.2575,9.535233552462152
-0.7845,-1.4122,10.042,10.171111693910357
0.9414,1.726,8.9437,9.157241923745381
2.3536,1.0983,10.1205,10.448455201607556
0.1569,-1.4906,9.8851,9.99808521568005
0.3138,1.4906,9.0221,9.149789462605137
2.1967,1.6475,8.9437,9.355721074829027
0.7845,-1.3337,9.8066,9.92792020012248
-0.3923,0.4707,9.3359,9.355986671110642
2.5105,1.726,8.9437,9.44835731436952
0.7061,-1.4122,9.8851,10.010398996044064
-0.3923,0.2354,9.179,9.19039462972075
2.5105,1.5691,9.179,9.644621613106446
1.0199,-1.1768,9.7282,9.852052044625017
-0.5492,-0.2354,9.7282,9.746533180572463
1.726,2.1182,8.7083,9.126901781546682
1.8044,-0.4707,9.4928,9.674227084889004
-1.4906,-0.5492,10.1989,10.321873386648376
1.2553,2.0398,10.4343,10.70566105478779
2.1967,0.3138,9.179,9.443410524275643
-1.0983,-1.8044,10.3558,10.569045173997509
0.7061,1.726,8.4729,8.675695224015191
2.5105,1.4906,9.179,9.632161730888866
-1.6475,-1.4122,10.1989,10.427182088177036
0.4707,2.3536,8.8652,9.184375998945166
2.6674,1.2553,9.1006,9.5661758926961
-0.5492,-1.6475,10.3558,10.500403350824197
0.0,1.1768,9.5713,9.64337295400318
2.589,1.8044,9.1006,9.632222003255531
0.0785,-1.4122,9.7282,9.830480472998255
-0.2354,0.5492,9.5713,9.58993313271787
2.432,2.0398,8.7868,9.34255116550078
0.3138,-1.726,9.8851,10.039559176079395
-0.863,-0.3138,9.2575,9.302932101762327
1.8044,2.1182,8.9437,9.366557547466412
0.6276,-1.3337,9.7282,9.839233338527956
-1.4122,-1.0199,10.1205,10.269324471453807
1.726,2.3536,9.2575,9.706689199206906
0.7845,-1.2553,9.7282,9.840177517707696
-1.4122,-0.9414,9.7282,9.875141418734215
1.3337,2.1182,9.1006,9.438561717232133
1.726,-0.6276,9.4144,9.591865570367426
-1.4906,-1.4906,10.5912,10.798948752540685
0.7845,1.726,8.9437,9.142444199446885
2.1967,0.5492,9.2575,9.530394418910479
-0.7061,-1.6475,9.7282,9.89195171338801
0.0785,1.4122,9.4144,9.520052439456414
2.3536,1.1768,9.179,9.54873458632085
-0.1569,-1.6475,10.5912,10.719719739806633
-0.3923,0.5492,9.4928,9.516762672779016
2.589,1.6475,8.6299,9.159276786952121
0.3923,-1.6475,9.8851,10.029125462870628
-1.0199,-0.3923,9.5713,9.633476993796165
2.3536,2.1967,8.7868,9.35803281090636
0.4707,-1.6475,10.1205,10.264518254160786
-0.863,-0.1569,9.8851,9.923940176159869
1.726,2.1182,9.1006,9.501934939789896
1.0199,-1.0983,10.1989,10.30844411683936
-1.4122,-1.0199,9.8851,10.037415347588242
1.3337,1.8829,9.1006,9.388556250031206
1.9613,-0.5492,9.2575,9.478904186666304
-1.1768,-1.4122,9.5713,9.746227514787453
0.4707,1.8044,9.0221,9.212801216785262
2.2751,0.3923,8.7083,9.009132488203289
-0.2354,-1.8044,9.8851,10.051192691914725
0.4707,2.0398,8.8652,9.109012765936823
2.2751,1.2553,10.042,10.372734552662571
0.0785,-1.5691,9.8851,10.009167751116973
0.2354,1.1768,9.1006,9.179389509112248
2.1182,1.0199,9.2575,9.551349302585473
0.0785,-1.5691,9.1006,9.235212906046076
-0.3923,0.3923,9.4928,9.508998392049502
3.0597,0.7845,9.1006,9.633178328049366
0.0,-1.5691,9.7282,9.853930690338753
0.4707,1.0983,9.1006,9.178711333297283
2.6674,1.6475,8.7083,9.25547232182129
0.6276,-1.5691,10.042,10.183207774075907
-0.3138,0.5492,9.4144,9.435624962873419
2.432,2.1967,8.7083,9.304547478518232
1.4122,-1.0199,9.7282,9.882933779500902
-0.3923,-0.3923,9.6497,9.665635450915785
2.1182,2.0398,8.5514,9.042897613044172
0.4707,-1.4122,10.042,10.151730459877271
0.0785,0.863,9.5713,9.610448217435023
2.6674,1.8829,8.7868,9.373803358829328
0.9414,-1.0983,9.6497,9.757520532389362
-0.5492,0.0,9.4144,9.430405505597308
2.1967,2.1182,8.4729,9.005681347904776
1.6475,-0.6276,9.4928,9.65512246685665
-1.4906,-0.7061,10.042,10.176552931616873
1.5691,2.1967,8.5514,8.967385776244935
2.1182,0.0,9.179,9.420234192417936
-1.5691,-1.0199,10.905,11.064415746888761
0.7845,2.0398,8.7083,8.978346906864314
2.432,1.0199,9.3359,9.701229242730017
-0.9414,-1.726,10.1205,10.30969593198558
0.3923,1.4122,8.9437,9.06300048659383
1.8829,0.0,9.4928,9.677735491838988
-1.5691,-0.863,10.905,11.051057361628343
1.3337,1.8829,9.1006,9.388556250031206
2.3536,0.6276,9.179,9.496702360293282
-0.7061,-1.4122,10.1205,10.242919813217323
0.5492,1.726,8.8652,9.04834060366872
2.3536,0.7061,9.179,9.502212961726338
-0.4707,-1.4906,9.9636,10.085473306196393
-0.2354,1.0199,9.4144,9.47240922521826
2.6674,1.5691,8.8652,9.38982793292827
0.3138,-1.5691,10.6696,10.788925313023537
-0.3138,1.1768,9.4928,9.570610248045838
2.5105,1.8829,8.8652,9.404238071210235
0.1569,-1.6475,10.1989,10.33230057005699
-0.3923,-0.1569,9.5713,9.580621096254669
2.2751,2.1182,8.8652,9.394393130479477
0.863,-1.2553,9.7282,9.846746789168492
-1.0199,-0.5492,9.9636,10.030709925523716
1.726,1.9613,9.1006,9.468193811387682
1.8829,-0.7845,9.2575,9.479560058884589
-1.2553,-1.1768,10.2774,10.420440829926534
2.0398,1.8829,9.1006,9.514568661268886
1.5691,0.0,9.7282,9.853930690338753
-1.0199,-1.3337,10.2774,10.413640211760727
1.0983,2.0398,8.4729,8.783910367256714
2.2751,0.6276,8.4729,8.795453153760754
0.0,-1.6475,9.8851,10.021449908072185
0.3138,1.4906,9.1006,9.22720321440901
2.432,1.4906,9.8851,10.288426233880475
0.3923,-1.4906,9.7282,9.849551405520964
-0.0785,0.9414,9.6497,9.695829325024238
2.589,1.8829,8.7868,9.351795958531174
1.1768,-1.1768,9.8851,10.02421660230863
-0.5492,0.0,10.1989,10.213676216230862
2.1182,2.1182,8.9437,9.432036480527415
1.5691,-0.863,9.3359,9.506096602707128
-1.0199,-1.0199,9.5713,9.67936855946709
1.4906,2.1182,8.8652,9.23582322481326
1.9613,0.0785,9.3359,9.540015133635796
-1.0199,-1.1768,10.4343,10.549865910996216
0.9414,1.8829,8.7083,8.95913138981676
2.432,0.9414,9.0221,9.391440058372305
-0.3923,-1.5691,10.042,10.171417703545558
0.1569,1.4906,9.3359,9.455450004098166
2.3536,0.7061,8.7083,9.048342337688158
0.0,-1.726,9.8066,9.957332954159964
0.4707,1.3337,9.0221,9.132283536443666
2.7459,1.5691,8.9437,9.486401388830224
-1.1768,-1.5691,10.2774,10.462881238454349
0.4707,1.8829,8.4729,8.692347514336964
2.589,1.6475,9.1006,9.604066722487927
-0.5492,-1.5691,10.4343,10.565903271372497
-0.2354,1.0983,9.179,9.247470846128687
2.589,1.8829,8.9437,9.499368563225664
0.2354,-1.4906,9.3359,9.457078318910128
-0.4707,0.0785,9.6497,9.661492163739512
2.1967,2.2751,8.7868,9.338598671106924
1.0983,-1.3337,9.3359,9.494421909205427
-1.0983,-0.7845,9.9636,10.054602334254696
2.589,1.4122,8.7868,9.268499559259848
0.9414,-1.2553,9.6497,9.77643708822391
-0.5492,0.4707,10.1989,10.22451663111758
2.2751,2.1967,8.7868,9.338598671106924
1.3337,-0.863,9.3359,9.47008730160393
-0.9414,-0.2354,9.4144,9.464278867404532
1.726,2.1182,8.4729,8.902577247628914
1.8829,-0.1569,9.4928,9.679007276575424
-1.8044,-1.1768,10.5127,10.731149933255058
1.2553,2.1182,8.7868,9.125261835695454
2.1967,-0.3138,9.4928,9.748703153240436
-1.3337,-1.1768,10.042,10.198302698488607
0.4707,1.4122,9.1006,9.221539334080834
2.432,0.4707,9.0221,9.355985832610052
0.2354,-1.726,10.042,10.191970033315444
0.0,0.9414,9.4144,9.461350924683009
2.6674,1.726,8.7868,9.34355141260538
0.3138,-1.6475,9.5713,9.71712459424083
0.1569,0.9414,9.0221,9.072438480364582
2.9028,1.8829,8.8652,9.516476831790218
1.0983,-1.3337,9.8066,9.957631351882837
-0.3138,0.0785,9.4928,9.49830956170623
2.1967,2.1967,8.4729,9.024467640254464
0.863,-1.1768,9.8851,9.992238450417403
-1.1768,-0.7845,9.7282,9.830471694176225
2.7459,2.1182,8.9437,9.592523533460838
1.4906,-0.5492,9.8851,10.011928436120586
-1.5691,-0.9414,10.2774,10.439025794105502
1.6475,2.1182,9.4144,9.78937969689602
1.9613,0.0,9.4144,9.616528742222945
-1.4906,-1.1768,10.042,10.220005410957471
1.1768,2.1182,8.9437,9.266142626249609
2.5105,0.7061,9.2575,9.617821671771628
-1.0983,-1.2553,10.5912,10.721732995183196
0.3923,1.6475,8.1591,8.333010761423509
2.5105,1.5691,8.8652,9.346467573366956
0.0,-1.5691,10.5912,10.706801214648566
0.0,0.9414,8.8652,8.915043746387338
2.589,1.5691,9.0221,9.516474358710793
0.2354,-1.726,9.8851,10.037414566012504
-0.6276,0.0,9.4144,9.435295921167498
2.589,1.8829,8.6299,9.204531895756567
0.9414,-1.2553,11.1404,11.25035662590302
-1.3337,-0.7061,10.1205,10.23239234734478
2.1967,2.0398,8.7083,9.20981888095526
0.863,-1.0199,9.8066,9.897189933006237
-1.1768,-0.7845,9.6497,9.75279491120366
1.726,2.0398,8.8652,9.259137707151785
1.0983,-0.9414,9.4144,9.524884472265269
-1.9613,-0.9414,11.5326,11.736004192654331
1.0199,1.8829,8.7083,8.96771973859576
1.8829,0.0,9.2575,9.447042852660296
-1.0199,-1.5691,10.3558,10.52353859022715
0.6276,2.1967,9.4928,9.763842711248477
2.432,1.3337,9.2575,9.66409260820694
-0.3138,-1.4906,9.9636,10.079369214390352
0.1569,1.4122,8.8652,8.978346033095406
2.6674,1.3337,9.1006,9.576779145934191
0.3923,-1.6475,9.8066,9.951761607876266
-0.2354,1.0983,8.8652,8.93607559782257
2.589,1.8829,8.9437,9.499368563225664
0.0,-1.5691,9.6497,9.776440297981674
-0.3923,0.0,9.3359,9.344138702951707
1.8829,2.3536,9.0221,9.512257028697238
0.863,-0.7061,9.7282,9.791895702569548
-1.2553,-0.6276,9.9636,10.061957305117131
2.1182,2.1967,8.3945,8.931959044912825
1.5691,-0.7845,9.2575,9.422251392846617
-1.3337,-1.0199,10.3558,10.491022130374143
1.0199,2.1967,8.8652,9.190073881095842
2.1182,0.4707,9.4144,9.66122440946281
-1.4906,-1.0199,10.042,10.203129342020516
0.9414,1.8829,8.9437,9.188107316526075
2.5105,0.9414,9.3359,9.713283328514617
-0.7061,-1.6475,10.042,10.200715536667023
0.2354,1.726,9.0221,9.188731009774964
2.589,1.5691,8.8652,9.367858178367134
-0.2354,-1.8829,10.042,10.219710835928774
-0.2354,0.9414,9.3359,9.386196030874276
2.5105,1.8829,9.0221,9.552288263552352
0.4707,-1.4122,9.0221,9.144077631997664
-0.6276,0.0,9.7282,9.748423308412493
3.1381,1.5691,8.2376,8.953647311570855
1.0983,-1.1768,9.8851,10.015304445697094
-0.9414,0.0785,9.4144,9.461676572891298
2.7459,2.0398,8.8652,9.50223773066113
1.6475,-0.7061,9.3359,9.506411640045892
-1.4122,-0.5492,9.4928,9.612969433010802
1.5691,2.0398,8.2376,8.63023247717001
1.4122,-0.3923,9.3359,9.450250628422507
-1.2553,-1.5691,10.042,10.241074987519621
0.863,1.8044,8.6299,8.858656916824355
2.1967,0.3138,8.6299,8.910619245596795
-0.7061,-1.6475,10.042,10.200715536667023
1.0199,1.9613,9.179,9.441447701491546
2.3536,1.0983,9.1006,9.46396408541368
0.0785,-1.9613,9.7282,9.924249854774919
0.3138,1.6475,9.179,9.330957490525826
2.6674,1.8044,8.9437,9.505821995493077
-0.3923,-1.5691,9.8851,10.016545118452768
-0.3138,0.4707,9.4144,9.431381462436986
2.5105,1.9613,8.7083,9.272744837964646
0.3138,-1.2553,10.1205,10.202880415843362
-0.7061,-0.1569,9.9636,9.989820808202717
2.432,1.8044,9.7282,10.188638702005287
1.1768,-1.2553,9.7282,9.879195896934121
-0.4707,0.0,9.1006,9.112764610698557
1.6475,2.0398,8.9437,9.320129289875759
1.726,-0.6276,9.5713,9.745908959660973
-0.863,-0.7061,10.3558,10.415658397336196
1.4906,2.0398,9.2575,9.59603973782935
2.1967,0.0785,9.3359,9.5911772973916
-1.5691,-1.2553,10.905,11.088592241578729
0.863,2.1182,8.7868,9.079614225285125
1.8829,0.0,9.7282,9.908742990410033
0.0,-1.726,10.042,10.189251199180438
0.1569,1.4122,9.0221,9.133302516614677
2.5105,0.863,9.179,9.555177667108028
0.0,-1.726,9.7282,9.880129110492433
0.3138,1.4906,8.6299,8.763306043383398
2.6674,1.726,9.179,9.713297059186443
0.1569,-1.8829,10.042,10.218204050614766
0.0,0.3923,9.6497,9.657671012205789
2.3536,2.1967,8.7868,9.35803281090636
0.9414,-1.5691,10.2774,10.439025794105502
-0.5492,0.0,9.0221,9.038800199694647
1.8829,2.1967,8.9437,9.40003047814208
1.0983,-1.3337,9.8066,9.957631351882837
-1.2553,-0.7845,9.8066,9.91769236768312
1.4122,2.1182,9.1006,9.449973568217004
1.6475,-0.7845,9.8066,9.974923561611888
-1.4122,-1.3337,10.3558,10.536396830510894
0.6276,1.726,8.7868,8.976681569488806
2.1967,0.2354,9.0221,9.288659346751823
-0.4707,-1.8829,10.1205,10.304920725071106
1.1768,1.8829,8.1591,8.455831328734035
2.2751,0.0,9.3359,9.609115922914034
-0.9414,-1.2553,10.5127,10.629152051786633
0.863,1.8829,8.7083,8.95123289273606
2.5105,0.7845,9.2575,9.623895092424897
-1.0983,-1.4906,11.0619,11.215782757346899
0.2354,1.726,8.9437,9.11176485923556
2.5105,1.5691,9.1006,9.570036855728404
0.0,-1.8044,9.7282,9.894126267639805
-0.3138,0.6276,10.3558,10.379544587312104
2.589,1.8044,8.9437,9.484120942396297
0.4707,-1.4122,9.3359,9.453829707584118
-0.7845,-0.1569,9.2575,9.292005386890388
1.9613,2.0398,8.8652,9.305871951085507
1.0199,-1.2553,9.7282,9.861736629012153
-1.4122,-0.7061,10.042,10.165365219705587
2.5105,2.1967,9.0221,9.619063860376436
1.4906,-0.5492,9.179,9.315446849185497
-1.5691,-0.9414,10.042,10.207353857391249
1.1768,2.1182,9.1006,9.41767220920329
1.8829,0.3923,9.179,9.378339549195262
-1.2553,-1.4122,10.4343,10.603994691624473
0.863,1.726,8.6299,8.843020921042763
2.5105,1.1768,9.1006,9.513589693170502
-0.7845,-1.3337,10.042,10.160509826775426
0.0,1.2553,9.179,9.264438412013973
2.589,1.6475,9.1006,9.604066722487927
0.0,-1.5691,10.2774,10.396491021974674
-0.2354,0.5492,9.4144,9.433343053234099
2.5105,1.8829,8.8652,9.404238071210235
0.4707,-1.0199,9.8066,9.870722266379497
-0.7845,-0.3138,9.6497,9.686620710030923
2.1967,2.1967,8.4729,9.024467640254464
1.2553,-0.9414,9.7282,9.853927505822233
-1.1768,-0.3138,9.2575,9.337271278590979
1.4906,2.1967,9.6497,10.00820110409458
1.8829,-0.7061,9.6497,9.857007644817974
-1.8044,-0.9414,10.042,10.246163053553266
2.5105,2.1182,8.8652,9.454160593622259
1.0983,-1.2553,9.7282,9.870152796183046
-1.1768,-0.863,9.9636,10.069903286526639
2.1967,2.432,9.6497,10.191016876641898
1.4906,-0.6276,9.2575,9.397716550843613
-1.3337,-1.1768,10.2774,10.43017567876975
2.432,2.1967,8.7868,9.378057854907912
0.7845,-1.2553,9.8066,9.91769236768312
-1.0199,-0.4707,9.7282,9.79283563325761
